12/12/2013,1079.571808,1082.94182,1069.001801,1069.961809,3204800,534.446458
12/11/2013,1087.401842,1091.321883,1075.171825,1077.291806,3436400,538.107795
12/10/2013,1076.151804,1092.311909,1075.65189,1084.661869,3721600,541.789145
12/9/2013,1070.99178,1082.311903,1068.021822,1078.141905,2976200,538.53242
12/6/2013,1069.791862,1070.001875,1060.081758,1069.871873,2868200,534.401535
12/5/2013,1057.201858,1059.661854,1051.09175,1057.341785,2275800,528.14275
12/4/2013,1051.37185,1063.981826,1050.001741,1058.181837,2392000,528.562356
12/3/2013,1050.951823,1063.441845,1049.021761,1053.261845,3364700,526.104818
12/2/2013,1063.511809,1066.351887,1050.761782,1054.481857,2756600,526.714214
11/29/2013,1062.161794,1066.621816,1059.451841,1059.591768,2394400,529.266617
11/27/2013,1062.031792,1068.00185,1060.001869,1063.111877,2255500,531.024914
11/26/2013,1048.601858,1061.501858,1042.941796,1058.411823,4589600,528.677234
11/25/2013,1037.161779,1053.191759,1035.021826,1045.931848,3238000,522.443481
11/22/2013,1033.421732,1036.171752,1029.221715,1031.891724,2517700,515.430432
11/21/2013,1027.001751,1038.311828,1026.001738,1034.071744,2191700,516.519352
11/20/2013,1029.951737,1033.361816,1020.361771,1022.311744,1934500,510.645227
11/19/2013,1031.721778,1034.751774,1023.051753,1025.201753,2271600,512.088788
11/18/2013,1035.751726,1048.741785,1029.241809,1031.551709,3532500,515.260594
11/15/2013,1034.871729,1038.001831,1030.311725,1033.561782,2562100,516.264626
11/14/2013,1033.921769,1039.751777,1030.351791,1035.231717,2342100,517.09876
11/13/2013,1006.751721,1032.851732,1006.501702,1032.471772,3170500,515.720166
11/12/2013,1007.701742,1017.56176,1005.001713,1011.781743,2445200,505.385486
11/11/2013,1009.511727,1015.931769,1008.001752,1010.59175,2233500,504.791084
11/8/2013,1008.751746,1018.501734,1008.501728,1016.031752,2591100,507.508367
11/7/2013,1022.611754,1023.931749,1007.641703,1007.951699,3371700,503.472377
11/6/2013,1025.601746,1027.001751,1015.371754,1022.751743,1832600,510.865006
11/5/2013,1020.351724,1031.651814,1017.421771,1021.521745,2371500,510.250622
11/4/2013,1031.501717,1032.371789,1022.031768,1026.111769,2286000,512.543341
11/1/2013,1031.791741,1036.001806,1025.10177,1027.041757,2576100,513.00787
10/31/2013,1028.931813,1041.521818,1023.971755,1030.581776,3292200,514.776112
10/30/2013,1037.431831,1037.511719,1026.001738,1030.421755,2658000,514.696181
10/29/2013,1019.101754,1036.941719,1013.501731,1036.241716,3222000,517.603255
10/28/2013,1015.201747,1023.431773,1012.991708,1015.001719,2326000,506.993866
10/25/2013,1028.821783,1028.821783,1010.741725,1015.201747,4076100,507.09378
10/24/2013,1031.871752,1040.571735,1024.80176,1025.551754,4199700,512.263613
10/23/2013,1001.001723,1034.751774,1000.631688,1031.411782,5346300,515.1907
10/22/2013,1005.001713,1013.001755,995.791707,1007.001739,4433700,502.997872
10/21/2013,1011.461761,1019.001771,999.551726,1003.301698,7283700,501.149699
10/18/2013,976.581695,1015.461751,974.001682,1011.411708,23219400,505.200653
10/17/2013,892.991512,896.901567,885.73154,888.791495,8545000,443.951796
10/16/2013,885.871529,898.331531,884.011491,898.031521,4030200,448.567193
10/15/2013,875.761492,885.631496,874.001499,882.011527,3195600,440.565198
10/14/2013,866.661516,876.251482,865.391513,876.111494,2496400,437.618129
10/11/2013,866.031477,873.48149,865.301455,871.991487,2828300,435.560183
10/10/2013,863.841471,868.831488,860.211455,868.241516,4527400,433.687071
10/9/2013,856.281489,862.651479,842.981435,855.861463,5322400,427.503228
10/8/2013,865.321488,865.981485,851.631488,853.671458,3901800,426.409319
10/7/2013,867.451516,873.991513,864.111462,865.741514,2596800,432.438319
10/4/2013,875.001512,877.511499,870.001509,872.351475,2726100,435.739997
10/3/2013,888.001495,894.101555,872.101517,876.091522,4249800,437.608153
10/2/2013,882.731502,889.361496,877.821495,887.991509,3001700,443.552202
10/1/2013,880.251533,887.671527,880.051506,887.001544,3382100,443.057714
9/30/2013,869.081507,880.841506,868.311479,875.911528,3457600,437.518246
9/27/2013,874.821518,877.521485,871.311518,876.391532,2527000,437.758008
9/26/2013,878.301499,882.751535,875.001512,878.171497,2529200,438.647101
